index,word,block,pos
8144,mct2,"Here we review the role of astrocytes in epilepsy development (a.k.a. epileptogenesis), particularly astrocyte pathologies related to aquaporin 4, the inwardly rectifying potassium channel Kir4.1, monocarboxylate transporters MCT1 and MCT2, excitatory amino acid transporters EAAT1 and EAAT2, and glutamine synthetase.",235
8144,eaat1,"Here we review the role of astrocytes in epilepsy development (a.k.a. epileptogenesis), particularly astrocyte pathologies related to aquaporin 4, the inwardly rectifying potassium channel Kir4.1, monocarboxylate transporters MCT1 and MCT2, excitatory amino acid transporters EAAT1 and EAAT2, and glutamine synthetase.",276
8144,eaat2,"Here we review the role of astrocytes in epilepsy development (a.k.a. epileptogenesis), particularly astrocyte pathologies related to aquaporin 4, the inwardly rectifying potassium channel Kir4.1, monocarboxylate transporters MCT1 and MCT2, excitatory amino acid transporters EAAT1 and EAAT2, and glutamine synthetase.",286
8144,glutaminesynthetase,"Here we review the role of astrocytes in epilepsy development (a.k.a. epileptogenesis), particularly astrocyte pathologies related to aquaporin 4, the inwardly rectifying potassium channel Kir4.1, monocarboxylate transporters MCT1 and MCT2, excitatory amino acid transporters EAAT1 and EAAT2, and glutamine synthetase.",297
8144,glutaminesynthetase,"We propose that inhibition, dysfunction or loss of astrocytic glutamine synthetase is an important causative factor for some epilepsies, particularly mesial temporal lobe epilepsy and glioblastoma-associated epilepsy.",62
8144,glutaminesynthetase,"We postulate that the regulatory mechanisms of glutamine synthetase as well as the downstream effects of glutamine synthetase dysfunction, represent attractive, new targets for antiepileptogenic interventions.",47
8144,glutaminesynthetase,"We postulate that the regulatory mechanisms of glutamine synthetase as well as the downstream effects of glutamine synthetase dysfunction, represent attractive, new targets for antiepileptogenic interventions.",105
8186,notch,Notch inhibition via the gamma-secretase inhibitor RO4929097 has emerged as a potential therapeutic option based on modulation of the cancer-initiating cell (CIS) population and a presumed antiangiogenic role.,0
8186,notch,We also determined functional effects on the Notch pathway and targeting of CISs through analysis of tumor tissue sampled from areas with and without blood-brain barrier disruption.,45
8186,notch,"Finally, recurrent tumors were also sampled and assessed for Notch pathway responses while on treatment.",61
8186,notch,1FIC of treated tumors showed a significant decrease in proliferation and in the expression of the Notch intracellular domain (NICD) by tumor cells and blood vessels.,99
8186,cd133,Patient-specific organotypic tumor explants cultures revealed a specific decrease in the CD133(+) CIS population upon treatment.,89
8186,notch,"Gene expression data in recurrent tumors suggested low Notch signaling activity, the upregulation of key mesenchymal genes, and an increase in VEGF-dependent angiogenic factors.",55
8186,vegf,"Gene expression data in recurrent tumors suggested low Notch signaling activity, the upregulation of key mesenchymal genes, and an increase in VEGF-dependent angiogenic factors.",143
8228,epidermalgrowthfactorreceptor,"We review the humanized epidermal growth factor receptor (EGFR) and the major EGFR target drugs in HGG treatments, focusing on the EGFR antibody nimotuzumab as a new therapeutic strategy in HGG.",24
8228,egfr,"We review the humanized epidermal growth factor receptor (EGFR) and the major EGFR target drugs in HGG treatments, focusing on the EGFR antibody nimotuzumab as a new therapeutic strategy in HGG.",58
8228,egfr,"We review the humanized epidermal growth factor receptor (EGFR) and the major EGFR target drugs in HGG treatments, focusing on the EGFR antibody nimotuzumab as a new therapeutic strategy in HGG.",78
8228,egfr,"We review the humanized epidermal growth factor receptor (EGFR) and the major EGFR target drugs in HGG treatments, focusing on the EGFR antibody nimotuzumab as a new therapeutic strategy in HGG.",131
8253,phosphoinositide3-kinase,"Phosphoinositide 3-kinase (PI3K) is an attractive therapeutic target for GBM; however, targeting this pathway to effectively treat GBM is not successful because the roles of PI3K isoforms remain to be defined.",0
8253,pi3k,"Phosphoinositide 3-kinase (PI3K) is an attractive therapeutic target for GBM; however, targeting this pathway to effectively treat GBM is not successful because the roles of PI3K isoforms remain to be defined.",27
8253,pi3k,"Phosphoinositide 3-kinase (PI3K) is an attractive therapeutic target for GBM; however, targeting this pathway to effectively treat GBM is not successful because the roles of PI3K isoforms remain to be defined.",174
8253,pik3cb,"The aim of this study is to determine whether PIK3CB/p110 beta, but not other PI3K isoforms, is a biomarker for GBM recurrence and important for cell survival.",46
8253,p110beta,"The aim of this study is to determine whether PIK3CB/p110 beta, but not other PI3K isoforms, is a biomarker for GBM recurrence and important for cell survival.",53
8253,pi3k,"The aim of this study is to determine whether PIK3CB/p110 beta, but not other PI3K isoforms, is a biomarker for GBM recurrence and important for cell survival.",78
8253,pi3k,Gene expression and clinical relevance of PI3K genes in GBM patients were analyzed using online databases.,42
8253,pi3k,Expression/activity of PI3K isoforms was determined using immunoblotting.,23
8253,pi3k,PI3K genes were inhibited using short hairpin RNAs or isoform-selective inhibitors.,0
8253,pik3cb,"PIK3CB/p110 beta was the only PI3K catalytic isoform that significantly correlated with high incidence rate, risk, and poor survival of recurrent GBM.",0
8253,p110beta,"PIK3CB/p110 beta was the only PI3K catalytic isoform that significantly correlated with high incidence rate, risk, and poor survival of recurrent GBM.",7
8253,pi3k,"PIK3CB/p110 beta was the only PI3K catalytic isoform that significantly correlated with high incidence rate, risk, and poor survival of recurrent GBM.",30
8253,pik3ca,"PIK3CA/p110 alpha, PIK3CB/p110 beta, and PIK3CD/p110 delta were differentially expressed in GBM cell lines and primary tumor cells derived from patient specimens, whereas PIK3CG/p110 gamma was barely detected.",0
8253,p110alpha,"PIK3CA/p110 alpha, PIK3CB/p110 beta, and PIK3CD/p110 delta were differentially expressed in GBM cell lines and primary tumor cells derived from patient specimens, whereas PIK3CG/p110 gamma was barely detected.",7
8253,pik3cb,"PIK3CA/p110 alpha, PIK3CB/p110 beta, and PIK3CD/p110 delta were differentially expressed in GBM cell lines and primary tumor cells derived from patient specimens, whereas PIK3CG/p110 gamma was barely detected.",19
8253,p110beta,"PIK3CA/p110 alpha, PIK3CB/p110 beta, and PIK3CD/p110 delta were differentially expressed in GBM cell lines and primary tumor cells derived from patient specimens, whereas PIK3CG/p110 gamma was barely detected.",26
8253,pik3cd,"PIK3CA/p110 alpha, PIK3CB/p110 beta, and PIK3CD/p110 delta were differentially expressed in GBM cell lines and primary tumor cells derived from patient specimens, whereas PIK3CG/p110 gamma was barely detected.",41
8253,p110delta,"PIK3CA/p110 alpha, PIK3CB/p110 beta, and PIK3CD/p110 delta were differentially expressed in GBM cell lines and primary tumor cells derived from patient specimens, whereas PIK3CG/p110 gamma was barely detected.",48
8253,pik3cg,"PIK3CA/p110 alpha, PIK3CB/p110 beta, and PIK3CD/p110 delta were differentially expressed in GBM cell lines and primary tumor cells derived from patient specimens, whereas PIK3CG/p110 gamma was barely detected.",171
8253,p110gamma,"PIK3CA/p110 alpha, PIK3CB/p110 beta, and PIK3CD/p110 delta were differentially expressed in GBM cell lines and primary tumor cells derived from patient specimens, whereas PIK3CG/p110 gamma was barely detected.",178
8253,pik3cb,PIK3CB/p110 beta protein levels presented a stronger association with the activities of PI3K signaling than other PI3K isoforms.,0
8253,p110beta,PIK3CB/p110 beta protein levels presented a stronger association with the activities of PI3K signaling than other PI3K isoforms.,7
8253,pi3k,PIK3CB/p110 beta protein levels presented a stronger association with the activities of PI3K signaling than other PI3K isoforms.,88
8253,pi3k,PIK3CB/p110 beta protein levels presented a stronger association with the activities of PI3K signaling than other PI3K isoforms.,114
8253,p110beta,"Blocking p110 beta deactivated PI3K signaling, whereas inhibition of other PI3K isoforms had no effect.",9
8253,pi3k,"Blocking p110 beta deactivated PI3K signaling, whereas inhibition of other PI3K isoforms had no effect.",31
8253,pi3kisoforms,"Blocking p110 beta deactivated PI3K signaling, whereas inhibition of other PI3K isoforms had no effect.",75
8253,pik3cb,"Specific inhibitors of PIK3CB/p110 beta, but not other PI3K isoforms, remarkably suppressed viability and growth of GBM cells and xenograft tumors in mice, with minimal cytotoxic effects on astrocytes.",23
8253,p110beta,"Specific inhibitors of PIK3CB/p110 beta, but not other PI3K isoforms, remarkably suppressed viability and growth of GBM cells and xenograft tumors in mice, with minimal cytotoxic effects on astrocytes.",30
8253,pi3k,"Specific inhibitors of PIK3CB/p110 beta, but not other PI3K isoforms, remarkably suppressed viability and growth of GBM cells and xenograft tumors in mice, with minimal cytotoxic effects on astrocytes.",55
8253,pik3cb,PIK3CB/p110 beta is a biomarker for GBM recurrence and selectively important for GBM cell survival.,0
8253,p110beta,PIK3CB/p110 beta is a biomarker for GBM recurrence and selectively important for GBM cell survival.,7
8506,multidrugresistanceprotein1,"Increased expression of the multidrug resistance protein 1(MRP1) in high grade glioma, and it's role in BBB active transport, highlights this member of the ABC transporter family as a target for improving drug responses in GBM.",28
8506,mrp1,"Increased expression of the multidrug resistance protein 1(MRP1) in high grade glioma, and it's role in BBB active transport, highlights this member of the ABC transporter family as a target for improving drug responses in GBM.",59
8506,mrp1,"In this study we show that small molecule inhibitors and gene silencing of MRP1 had a significant effect on GBM cell response to temozolomide (150 mu M), vincristine (100 nM), and etoposide (2 mu M).",75
8506,mrp1,"Pre-treatment with Reversan (inhibitor of MRP1 and P-glycoprotein) led to a significantly improved response to cell death in the presence of all three chemotherapeutics, in both primary and recurrent GBM cells.",42
8506,mrp1,The presence of MK571 (inhibitor of MRP1 and multidrug resistance protein 4 (MRP4) led to an enhanced effect of vincristine and etoposide in reducing cell viability over a 72 h period.,36
8506,multidrugresistanceprotein4,The presence of MK571 (inhibitor of MRP1 and multidrug resistance protein 4 (MRP4) led to an enhanced effect of vincristine and etoposide in reducing cell viability over a 72 h period.,45
8506,mrp4,The presence of MK571 (inhibitor of MRP1 and multidrug resistance protein 4 (MRP4) led to an enhanced effect of vincristine and etoposide in reducing cell viability over a 72 h period.,77
8506,mrp1,Specific MRP1 inhibition led to a significant increase in vincristine and etoposide-induced cell death in all three cell lines assessed.,9
8506,mrp1,"Treatment with MK571, or specific MRP1 knockdown, did not have any effect on temozolomide drug response in these cells.",34
8643,vegfr2/3,"Anlotinib is a multitarget tyrosine kinase inhibitor that was originally designed to inhibit VEGFR2/3, FGFR1-4, PDGFR alpha/beta, and c-Kit.",93
8643,fgfr1-4,"Anlotinib is a multitarget tyrosine kinase inhibitor that was originally designed to inhibit VEGFR2/3, FGFR1-4, PDGFR alpha/beta, and c-Kit.",103
8643,pdgfralpha,"Anlotinib is a multitarget tyrosine kinase inhibitor that was originally designed to inhibit VEGFR2/3, FGFR1-4, PDGFR alpha/beta, and c-Kit.",112
8643,beta,"Anlotinib is a multitarget tyrosine kinase inhibitor that was originally designed to inhibit VEGFR2/3, FGFR1-4, PDGFR alpha/beta, and c-Kit.",124
8643,c-kit,"Anlotinib is a multitarget tyrosine kinase inhibitor that was originally designed to inhibit VEGFR2/3, FGFR1-4, PDGFR alpha/beta, and c-Kit.",134
8643,andfgfr3fgfr,"However, this patient had a favorable clinic outcome, andFGFR3-TACC3fusion may be a new marker for treatment of glioma with anlotinib.",54
8656,vegf,Targeting multiple growth-associated signaling pathways may result in more effective treatment than targeting VEGF alone.,110
8678,egfrviii,"Tumor tissue was assessed for the expression of EGFRvIII and MGMT promoter methylation by RT-PCR, and for PTEN and VEGF expression by immunohistochemistry.",48
8678,mgmt,"Tumor tissue was assessed for the expression of EGFRvIII and MGMT promoter methylation by RT-PCR, and for PTEN and VEGF expression by immunohistochemistry.",61
8678,pten,"Tumor tissue was assessed for the expression of EGFRvIII and MGMT promoter methylation by RT-PCR, and for PTEN and VEGF expression by immunohistochemistry.",106
8678,vegf,"Tumor tissue was assessed for the expression of EGFRvIII and MGMT promoter methylation by RT-PCR, and for PTEN and VEGF expression by immunohistochemistry.",115
8678,pten,Normal PTEN status was required for inclusion.,7
8678,vegf,Patients with VEGF overexpressing tumors (10/10) were treated with bevacizumab (10 mg/kg,14
8678,egfrviii,iv every 2 weeks in 6-week cycles); patients whose tumor expressed EGFRvIII (4/10) added erlotinib (150 mg/day orally; 300 mg/day if on enzyme-inducing antiepileptic drugs).,67
8696,acidceramidase,"Proteomic analysis of more than 600 glioblastoma-specific proteins revealed, for the first time, that expression of acid ceramidase (ASAH1) is associated with poor glioblastoma survival.",116
8696,asah1,"Proteomic analysis of more than 600 glioblastoma-specific proteins revealed, for the first time, that expression of acid ceramidase (ASAH1) is associated with poor glioblastoma survival.",133
8696,cd133,"CD133+ GSCs express significantly higher ASAH1 compared to CD133-GSCs and serum-cultured glioblastoma cell lines, such as U87MG.",0
8696,asah1,"CD133+ GSCs express significantly higher ASAH1 compared to CD133-GSCs and serum-cultured glioblastoma cell lines, such as U87MG.",41
8696,cd133,"CD133+ GSCs express significantly higher ASAH1 compared to CD133-GSCs and serum-cultured glioblastoma cell lines, such as U87MG.",59
8696,asah1,"These findings implicate ASAH1 as a plausible independent prognostic marker, providing a target for a therapy tailored toward GSCs.",25
8696,asah1,We further demonstrate that ASAH1 inhibition increases cellular ceramide level and induces apoptosis.,28
8696,asah1,"Strikingly, U87MG cells, and three different patient-derived glioblastoma stem-like cancer cell lines were efficiently killed, through apoptosis, by three different known ASAH1 inhibitors with IC50's ranging from 11-104 mu M.",171
8696,asah1,"ASAH1 is identified as a de novo glioblastoma drug target, and ASAH1 inhibitors, such as carmofur, are shown to be highly effective and to specifically target glioblastoma GSCs.",0
8696,asah1,"ASAH1 is identified as a de novo glioblastoma drug target, and ASAH1 inhibitors, such as carmofur, are shown to be highly effective and to specifically target glioblastoma GSCs.",63
8696,asah1,"Carmofur is an ASAH1 inhibitor that crosses the blood-brain barrier, a major bottleneck in glioblastoma treatment.",15
8729,auroraa,"Our objective was to demonstrate the therapeutic efficacy of MLN8237 (alisertib), an orally available selective inhibitor of Aurora A kinase (AURKA), and to evaluate which in vitro model system (monolayer or neurosphere) can predict therapeutic efficacy in vivo.",125
8729,aurka,"Our objective was to demonstrate the therapeutic efficacy of MLN8237 (alisertib), an orally available selective inhibitor of Aurora A kinase (AURKA), and to evaluate which in vitro model system (monolayer or neurosphere) can predict therapeutic efficacy in vivo.",142
8729,aurka,Experimental Design AURKA mRNA expressions were screened with qRT-PCR.,20
8729,aurka,"AURKA mRNA overexpression was detected in 14 pGBM tumors, 10 PDOX models, and 6 cultured pGBM lines as compared with 11 low-grade gliomas and normal brains.",0
8729,aurka,"Apoptosis-mediated MLN8237 induced cell death, and the presence of AURKA-negative and CD133(+) cells",67
8729,cd133,"Apoptosis-mediated MLN8237 induced cell death, and the presence of AURKA-negative and CD133(+) cells",86
8729,aurka,MLN8237 successfully targeted AURKA in a subset of pGBMs.,30
8729,aurka,Our data suggest that combination therapy should aim at AURKA-negative and/or CD133(+) pGBM cells to prevent tumor recurrence.,56
8729,cd133,Our data suggest that combination therapy should aim at AURKA-negative and/or CD133(+) pGBM cells to prevent tumor recurrence.,78
8765,programmedcelldeathprotein1,"Although initial clinical results in patients with glioblastoma (GBM) were disappointing, recently published results have demonstrated a potential survival benefit in patients with recurrent GBM treated with neoadjuvant programmed cell death protein 1 blockade.",220
8798,lpareceptor,"As the bioactive multifunctional lipid mediator lysophosphatidic acid (LPA) is well recognized to be involved in the tumorigenesis of cancers by acting on G-protein-coupled receptors, LPA receptor (LPAR) antagonists and LPA synthesis inhibitors have been proposed as promising drugs for cancer treatment.",184
8798,lpar,"As the bioactive multifunctional lipid mediator lysophosphatidic acid (LPA) is well recognized to be involved in the tumorigenesis of cancers by acting on G-protein-coupled receptors, LPA receptor (LPAR) antagonists and LPA synthesis inhibitors have been proposed as promising drugs for cancer treatment.",198
8798,lpars,"Six LPARs, named LPA(1-6), are currently recognized.",4
8798,lpa(1-6),"Six LPARs, named LPA(1-6), are currently recognized.",17
8798,lpa(1),"Among them, LPA(1) is the dominant LPAR in the CNS and is highly expressed in GBM in combination with the overexpression of autotaxin (ATX), the enzyme (a phosphodiesterase, which is a potent cell motility-stimulating factor) that produces LPA.Invasion is a defining hallmark of GBM.",12
8798,lpar,"Among them, LPA(1) is the dominant LPAR in the CNS and is highly expressed in GBM in combination with the overexpression of autotaxin (ATX), the enzyme (a phosphodiesterase, which is a potent cell motility-stimulating factor) that produces LPA.Invasion is a defining hallmark of GBM.",35
8798,autotaxin,"Among them, LPA(1) is the dominant LPAR in the CNS and is highly expressed in GBM in combination with the overexpression of autotaxin (ATX), the enzyme (a phosphodiesterase, which is a potent cell motility-stimulating factor) that produces LPA.Invasion is a defining hallmark of GBM.",124
8798,atx,"Among them, LPA(1) is the dominant LPAR in the CNS and is highly expressed in GBM in combination with the overexpression of autotaxin (ATX), the enzyme (a phosphodiesterase, which is a potent cell motility-stimulating factor) that produces LPA.Invasion is a defining hallmark of GBM.",135
8798,lpa,"LPA is significantly related to cell adhesion, cell motility, and invasion through the Rho family",0
8798,rho,"LPA is significantly related to cell adhesion, cell motility, and invasion through the Rho family",87
8798,rho,GTPases Rho and Rac.,8
8798,rac,GTPases Rho and Rac.,16
8798,lpa(1),"LPA(1) is responsible for LPA-driven cell motility, which is attenuated by LPA(4).",0
8798,lpa(4),"LPA(1) is responsible for LPA-driven cell motility, which is attenuated by LPA(4).",75
8798,vascularendothelialgrowthfactor,"Although anti-angiogenic therapy (through the inhibition of vascular endothelial growth factor (VEGF)) was established, sufficient results have not been obtained because of the increased invasiveness triggered by anti-angiogenesis.",60
8798,vegf,"Although anti-angiogenic therapy (through the inhibition of vascular endothelial growth factor (VEGF)) was established, sufficient results have not been obtained because of the increased invasiveness triggered by anti-angiogenesis.",96
8798,atx,"As both ATX and LPA play a significant role in angiogenesis, similar to VEGF, inhibition of the ATX/LPA axis may be beneficial as a two-pronged therapy that includes anti-angiogenic and anti-invasion therapy.",8
8798,lpa,"As both ATX and LPA play a significant role in angiogenesis, similar to VEGF, inhibition of the ATX/LPA axis may be beneficial as a two-pronged therapy that includes anti-angiogenic and anti-invasion therapy.",16
8798,vegf,"As both ATX and LPA play a significant role in angiogenesis, similar to VEGF, inhibition of the ATX/LPA axis may be beneficial as a two-pronged therapy that includes anti-angiogenic and anti-invasion therapy.",72
8798,atx,"As both ATX and LPA play a significant role in angiogenesis, similar to VEGF, inhibition of the ATX/LPA axis may be beneficial as a two-pronged therapy that includes anti-angiogenic and anti-invasion therapy.",96
8798,lpa,"As both ATX and LPA play a significant role in angiogenesis, similar to VEGF, inhibition of the ATX/LPA axis may be beneficial as a two-pronged therapy that includes anti-angiogenic and anti-invasion therapy.",100
8798,cd133,GBM stem cells in the SVZ that are positive for the neural stem cell surface antigen CD133 are highly tumorigenic and enriched in recurrent GBM.,85
8798,lpa(1),LPA(1) expression appears to be increased in these cells.,0
8798,atx,"Here, the author reviews research on the ATX/LPAR axis, focusing on GBM and an ATX/LPAR-targeted approach.",41
8798,lpar,"Here, the author reviews research on the ATX/LPAR axis, focusing on GBM and an ATX/LPAR-targeted approach.",45
8798,atx,"Here, the author reviews research on the ATX/LPAR axis, focusing on GBM and an ATX/LPAR-targeted approach.",79
8798,lpar,"Here, the author reviews research on the ATX/LPAR axis, focusing on GBM and an ATX/LPAR-targeted approach.",83
8829,interleukin12,"This is a phase I/II clinical study in adult patients with recurrent GBM which is aimed at evaluating biological safety, maximum tolerated dose, and antitumor efficacy of a genetically modified replication-disabled Semliki forest virus vector (SFV) carrying the human interleukin 12 (IL-12) gene and encapsulated in cationic liposomes (LSFV-IL12).",268
8829,il-12,"This is a phase I/II clinical study in adult patients with recurrent GBM which is aimed at evaluating biological safety, maximum tolerated dose, and antitumor efficacy of a genetically modified replication-disabled Semliki forest virus vector (SFV) carrying the human interleukin 12 (IL-12) gene and encapsulated in cationic liposomes (LSFV-IL12).",284
8877,pi3-kinase,"Combined targeting with a PI3-kinase inhibitor, BKM120, and an Hsp90 inhibitor, HSP990, was investigated as a multi-targeted approach to potentiate cell death in glioblastoma (GBM).",26
8877,hsp90,"Combined targeting with a PI3-kinase inhibitor, BKM120, and an Hsp90 inhibitor, HSP990, was investigated as a multi-targeted approach to potentiate cell death in glioblastoma (GBM).",63
8877,hsp990,"Combined targeting with a PI3-kinase inhibitor, BKM120, and an Hsp90 inhibitor, HSP990, was investigated as a multi-targeted approach to potentiate cell death in glioblastoma (GBM).",80
8877,pten,Four human GBM cell lines containing wildtype or mutated PTEN and/or p53 were studied.,57
8877,p53,Four human GBM cell lines containing wildtype or mutated PTEN and/or p53 were studied.,69
8877,pakt,"The effects of drug treatments on cell viability, apoptosis induction, pAKt activity, cell cycle arrest, clonogenicity, and tumor growth delay were studied.",71
8877,akt,BKM120 plus HSP990 induced suppression of baseline Akt signaling as well as radiation (RT)-induced pAkt signaling in all cell lines.,51
8877,pakt,BKM120 plus HSP990 induced suppression of baseline Akt signaling as well as radiation (RT)-induced pAkt signaling in all cell lines.,99
8877,hsp990,"Cell cycle analysis revealed that HSP990 and BKM120, singly or combined, induced G2/M arrest leading to apoptosis/necrosis and polyploidy.",34
8877,bkm120,"Cell cycle analysis revealed that HSP990 and BKM120, singly or combined, induced G2/M arrest leading to apoptosis/necrosis and polyploidy.",45
8877,hsp990,"In vivo tumor growth delay studies demonstrated the effectiveness of combined drug treatment with HSP990 and BKM120 over single drug treatment, as well as the effectiveness of combined drug treatment in enhancing the effectiveness of radiation therapy.",98
8877,hsp99,"In conclusion, HSP990 and BKM120, with and without RT, are active agents against glioma tumors.",15
8877,pten,The sensitivity to these agents does not appear to depend on PTEN/p53status in the cell lines tested.,61
8975,histone,Enzymatic modifications of histone proteins regulating gene expression are being exploited for therapeutic drug targeting.,27
8975,histone,"Over the last decade, numerous studies have shown promising results with histone deacetylase (HDAC) inhibitors in various malignancies.",73
8975,hdac,"Over the last decade, numerous studies have shown promising results with histone deacetylase (HDAC) inhibitors in various malignancies.",94
8975,hdac,"Hallmark features of glioblastoma, such as uncontrolled cellular proliferation, invasion, angiogenesis and resistance to apoptosis, have been shown to be targeted by HDAC inhibitors in experiments with glioblastoma cell lines.",166
8975,hdac,"Vorinostat is the most advanced HDAC inhibitor that entered clinical trials in glioblastoma, showing activity in recurrent disease.",32
9017,proteinkinasec-beta,"Enzastaurin, a potent inhibitor of protein kinase C-beta, inhibits angiogenesis and has direct cytotoxic activity against glioma cells in preclinical studies.",35
9017,alanineaminotransferase,"Therapy was well tolerated with thrombosis, thrombocytopenia, hemorrhage, and elevated alanine aminotransferase as the most commonly observed drug-associated grade 3 or higher toxicities.",87
9017,glycogensynthasekinase-3,Phosphorylation of glycogen synthase kinase-3 in peripheral blood mononuclear cells was identified as a potential biomarker of drug activity.,19
9107,anti-vascularendothelialgrowthfactor(vegf)-abevacizumab,"Only one agent, the anti-vascular endothelial growth factor (VEGF)-A antibody bevacizumab, has shown meaningful efficacy in controlled clinical trials in glioblastoma, so far.",20
9107,anti-vegf-a,"Furthermore, we discuss avenues of biomarker research aiming to identify those glioblastoma patients with a higher likelihood of profiting from anti-VEGF- A therapies (and to identify those who will not).",144
9123,boc,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",24
9123,clec4gp1,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",29
9123,elovl6,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",39
9123,ereg,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",47
9123,esr2,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",53
9123,fdcsp,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",59
9123,furin,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",66
9123,fut8-as1,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",73
9123,gzmb,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",83
9123,irx3,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",89
9123,litaf,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",95
9123,ndel1,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",102
9123,nkx3-1,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",109
9123,podnl1,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",117
