index,word,block,pos
7667,monomethylauristatinf,"Depatuxizumab mafodotin (depatux-m, ABT-414) is a tumor-selective antibody drug conjugate (ADC) comprised of the anti-EGFR antibody ABT-806 and the monomethyl auristatin F (MMAF) warhead.",148
7667,mmaf,"Depatuxizumab mafodotin (depatux-m, ABT-414) is a tumor-selective antibody drug conjugate (ADC) comprised of the anti-EGFR antibody ABT-806 and the monomethyl auristatin F (MMAF) warhead.",173
7667,depatux-m,"In addition, depatux-m dosing has been limited by corneal side effects common to MMAF conjugates.",13
7667,mmaf,"In addition, depatux-m dosing has been limited by corneal side effects common to MMAF conjugates.",81
7667,monomethylauristatine,We hypothesized that a monomethyl auristatin E (MMAE) ADC utilizing an EGFR-targeting antibody with increased affinity may have broader utility against tumors with more modest EGFR overexpression while mitigating the risk of corneal side effects.,23
7667,mmae,We hypothesized that a monomethyl auristatin E (MMAE) ADC utilizing an EGFR-targeting antibody with increased affinity may have broader utility against tumors with more modest EGFR overexpression while mitigating the risk of corneal side effects.,48
7667,abbv-221,"We describe here preclinical characterization of ABBV-221, an EGFR-targeting ADC comprised of an affinity-matured ABT-806 conjugated to MMAE.",49
7667,abt-806,"We describe here preclinical characterization of ABBV-221, an EGFR-targeting ADC comprised of an affinity-matured ABT-806 conjugated to MMAE.",114
7667,mmae,"We describe here preclinical characterization of ABBV-221, an EGFR-targeting ADC comprised of an affinity-matured ABT-806 conjugated to MMAE.",136
7667,abbv-221,ABBV-221 displays increased tumor uptake and antitumor activity against wild-type EGFR-positive xenografts with a greatly reduced incidence of corneal side effects relative to depatux-m. ABBV-221 has similar activity as depatux-m against an EGFR-amplified GBM patient derived xenograft (PDX) model and is highly effective alone and in combination with standard-of-care temozolomide in an EGFRvIII-positive GBM xenograft model.,0
7667,abb-221,ABBV-221 displays increased tumor uptake and antitumor activity against wild-type EGFR-positive xenografts with a greatly reduced incidence of corneal side effects relative to depatux-m. ABBV-221 has similar activity as depatux-m against an EGFR-amplified GBM patient derived xenograft (PDX) model and is highly effective alone and in combination with standard-of-care temozolomide in an EGFRvIII-positive GBM xenograft model.,187
7667,temozolomide,ABBV-221 displays increased tumor uptake and antitumor activity against wild-type EGFR-positive xenografts with a greatly reduced incidence of corneal side effects relative to depatux-m. ABBV-221 has similar activity as depatux-m against an EGFR-amplified GBM patient derived xenograft (PDX) model and is highly effective alone and in combination with standard-of-care temozolomide in an EGFRvIII-positive GBM xenograft model.,369
7667,abbv-221,"Based on these results, ABBV-221 has advanced to a phase I clinical trial in patients with advanced solid tumors associated with elevated levels of EGFR.",24
7707,temozolomide,"Temozolomide (TMZ) is the first-line chemotherapy drug for initial and recurrent glioma treatment with a relatively good efficacy, which exerts its antitumor effects mainly through cell death induced by DNA double-strand breaks in the G1 and S phases.",0
7707,tmz,"Temozolomide (TMZ) is the first-line chemotherapy drug for initial and recurrent glioma treatment with a relatively good efficacy, which exerts its antitumor effects mainly through cell death induced by DNA double-strand breaks in the G1 and S phases.",14
7707,tmz,"However, endogenous or acquired resistance to TMZ limits glioma patients' clinical outcome and is also an important cause of glioma replase.",46
7707,tmz,We found that miR-195 expression was significantly decreased in TMZ-resistant glioma cells induced with TMZ and correlated to the resistance index negatively.,64
7707,tmz,We found that miR-195 expression was significantly decreased in TMZ-resistant glioma cells induced with TMZ and correlated to the resistance index negatively.,104
7707,tmz,"Also, the exogenous expression of miR-195 reversed TMZ resistance and induced the apoptosis of TMZ-resistant glioblastoma cells.",51
7707,tmz,"Also, the exogenous expression of miR-195 reversed TMZ resistance and induced the apoptosis of TMZ-resistant glioblastoma cells.",95
7707,tmz,Knockdown of CCNE1 partially reversed the effect of decreased miR-195 on TMZ resistance.,73
7707,tmz,"In conclusion, miR-195 reverses the resistance to TMZ by targeting CCNE1 in glioma cells and it could act as a potential target for treatment in glioma with TMZ resistance.",50
7707,tmz,"In conclusion, miR-195 reverses the resistance to TMZ by targeting CCNE1 in glioma cells and it could act as a potential target for treatment in glioma with TMZ resistance.",157
7737,temsirolimus,"Temsirolimus is a novel inhibitor of the mammalian target of rapamycin, with antitumor activity in advanced tumors.",0
7737,rapamycin,"Temsirolimus is a novel inhibitor of the mammalian target of rapamycin, with antitumor activity in advanced tumors.",61
7737,temsirolimus,"Because temsirolimus and its metabolite, sirolimus, are cytochrome P450 (CYP) 3A4/5 substrates, the potential exists for interaction with drugs that induce CYP3A activity, including enzyme inducers and rifampin.",8
7737,sirolimus,"Because temsirolimus and its metabolite, sirolimus, are cytochrome P450 (CYP) 3A4/5 substrates, the potential exists for interaction with drugs that induce CYP3A activity, including enzyme inducers and rifampin.",41
7737,rifampin,"Because temsirolimus and its metabolite, sirolimus, are cytochrome P450 (CYP) 3A4/5 substrates, the potential exists for interaction with drugs that induce CYP3A activity, including enzyme inducers and rifampin.",202
7737,temsirolimus,mg/m(2) temsirolimus with or without enzyme inducers.,8
7737,temsirolimus,Coadministration with enzyme inducers decreased temsirolimus maximum plasma concentration (C-max) by 36% and increased volume of distribution by 99%.,48
7737,sirolimus,"Sirolimus C-max and area under the concentration-time curve (AUC) were decreased by 67% and 43%, respectively.",0
7737,temsirolimus,"In healthy adult subjects, coadministration of 25-mg intravenous temsirolimus with rifampin had no significant effect on temsirolimus C-max and AUC but decreased sirolimus Cm and AUC by 65% and 56%, respectively.",65
7737,rifampin,"In healthy adult subjects, coadministration of 25-mg intravenous temsirolimus with rifampin had no significant effect on temsirolimus C-max and AUC but decreased sirolimus Cm and AUC by 65% and 56%, respectively.",83
7737,temsirolimus,"In healthy adult subjects, coadministration of 25-mg intravenous temsirolimus with rifampin had no significant effect on temsirolimus C-max and AUC but decreased sirolimus Cm and AUC by 65% and 56%, respectively.",121
7737,sirolimus,"In healthy adult subjects, coadministration of 25-mg intravenous temsirolimus with rifampin had no significant effect on temsirolimus C-max and AUC but decreased sirolimus Cm and AUC by 65% and 56%, respectively.",162
7737,rifampin,Rifampin decreased AUC(sum) by 41%.,0
7737,temsirolimus,Temsirolimus was well tolerated in both studies.,0
7737,temsirolimus,"If concomitant agents with CYP3A induction potential are used, higher temsirolimus doses may be needed to achieve adequate tumor tissue drug levels.",70
7858,doxorubicin,"The objective of this study was to assist in the preclinical development of using modified, non-living bacterially-derived minicells to deliver the potent chemotherapeutic doxorubicin via epidermal growth factor receptor (EGFR) targeting.",172
7858,doxorubicin,"Specifically, this study sought to evaluate the safety and efficacy of EGFR targeted, doxorubicin loaded minicells (designated (EGFR)minicells(Dox)) to deliver doxorubicin to spontaneous brain tumors in 17 companion dogs; a comparative oncology model of human brain cancers.ology/Principle Findings(EGFR)minicells(Dox) were administered weekly via intravenous injection to 17 dogs with late-stage brain cancers.",86
7858,dox,"Specifically, this study sought to evaluate the safety and efficacy of EGFR targeted, doxorubicin loaded minicells (designated (EGFR)minicells(Dox)) to deliver doxorubicin to spontaneous brain tumors in 17 companion dogs; a comparative oncology model of human brain cancers.ology/Principle Findings(EGFR)minicells(Dox) were administered weekly via intravenous injection to 17 dogs with late-stage brain cancers.",143
7858,doxorubicin,"Specifically, this study sought to evaluate the safety and efficacy of EGFR targeted, doxorubicin loaded minicells (designated (EGFR)minicells(Dox)) to deliver doxorubicin to spontaneous brain tumors in 17 companion dogs; a comparative oncology model of human brain cancers.ology/Principle Findings(EGFR)minicells(Dox) were administered weekly via intravenous injection to 17 dogs with late-stage brain cancers.",160
7858,dox,"Specifically, this study sought to evaluate the safety and efficacy of EGFR targeted, doxorubicin loaded minicells (designated (EGFR)minicells(Dox)) to deliver doxorubicin to spontaneous brain tumors in 17 companion dogs; a comparative oncology model of human brain cancers.ology/Principle Findings(EGFR)minicells(Dox) were administered weekly via intravenous injection to 17 dogs with late-stage brain cancers.",314
7858,doxorubicin,"Targeted, doxorubicin-loaded minicells rapidly localized to the core of brain tumors.",10
7858,dox,"No adverse clinical, hematological or biochemical effects were observed with repeated administration of (EGFR)minicells(Dox) (30 to 98 doses administered in 10 of the 17 dogs)./SignificanceTargeted minicells loaded with doxorubicin were safely administered to dogs with late stage brain cancer and clinical activity was observed.",120
7858,doxorubicin,"No adverse clinical, hematological or biochemical effects were observed with repeated administration of (EGFR)minicells(Dox) (30 to 98 doses administered in 10 of the 17 dogs)./SignificanceTargeted minicells loaded with doxorubicin were safely administered to dogs with late stage brain cancer and clinical activity was observed.",220
7858,doxorubicin,"These findings demonstrate the strong potential for clinical applications of targeted, doxorubicin-loaded minicells for the effective treatment of patients with brain cancer.",87
7858,doxorubicin,"On this basis, we have designed a Phase 1 clinical study of EGFR-targeted, doxorubicin-loaded minicells for effective treatment of human patients with recurrent glioblastoma.",75
8038,os2966,"In Study Part 1, patients will undergo stereotactic tumor biopsy followed by placement of a purpose-built catheter which will be used for the intratumoral, convection-enhanced delivery (CED) of OS2966.",194
8038,gadolinium,"Gadolinium contrast will be added to OS2966 before each infusion, enabling the real-time visualization of therapeutic distribution via MRI.",0
8038,os2966,"Gadolinium contrast will be added to OS2966 before each infusion, enabling the real-time visualization of therapeutic distribution via MRI.",37
8038,os2966,"Subsequently, patients will undergo their clinically indicated tumor resection followed by CED of OS2966 to the surrounding tumor-infiltrated brain.",98
8113,aminoacids,"The authors of this study aimed to genetically design a bispecific targeted toxin that would simultaneously target overexpressed markers on glioma as well as the tumor vasculature, to mutate certain amino acids to reduce the immunogenicity of this new drug. and to determine whether the drug was able to effectively reduce aggressive human brain tumors in a rat xenograft model via a novel hollow fiber (HF) catheter delivery system.s.",199
8113,aminoacid,"A new bispecific ligand-directed toxin (BLT) was created in which 2 human cytokines-epidermal growth factor ([EGF], targeting overexpressed EGF receptor) and amino acid terminal fragment ([ATF], targeting urokinase plasminogen activator receptor)-were cloned onto the same single-chain molecule with truncated Pseudomonas exotoxin with a terminal lysyl-aspartyl-glutamyl-leucine (KDEL) sequence.",158
8113,lysyl-aspartyl-glutamyl-leucine,"A new bispecific ligand-directed toxin (BLT) was created in which 2 human cytokines-epidermal growth factor ([EGF], targeting overexpressed EGF receptor) and amino acid terminal fragment ([ATF], targeting urokinase plasminogen activator receptor)-were cloned onto the same single-chain molecule with truncated Pseudomonas exotoxin with a terminal lysyl-aspartyl-glutamyl-leucine (KDEL) sequence.",347
8113,aminoacids,Site-specific mutagenesis was used to mutate amino acids in 7 key epitopic toxin regions that dictate the B cell generation of neutralizing antitoxin antibodies to deimmunize the drug.,45
8113,aminoacids,"Third, by mutating critical amino acids, the authors reduced the threat of the interference of neutralizing antibodies that are generated against the drug.",28
8144,potassium,"Here we review the role of astrocytes in epilepsy development (a.k.a. epileptogenesis), particularly astrocyte pathologies related to aquaporin 4, the inwardly rectifying potassium channel Kir4.1, monocarboxylate transporters MCT1 and MCT2, excitatory amino acid transporters EAAT1 and EAAT2, and glutamine synthetase.",171
8144,monocarboxylate,"Here we review the role of astrocytes in epilepsy development (a.k.a. epileptogenesis), particularly astrocyte pathologies related to aquaporin 4, the inwardly rectifying potassium channel Kir4.1, monocarboxylate transporters MCT1 and MCT2, excitatory amino acid transporters EAAT1 and EAAT2, and glutamine synthetase.",197
8144,aminoacid,"Here we review the role of astrocytes in epilepsy development (a.k.a. epileptogenesis), particularly astrocyte pathologies related to aquaporin 4, the inwardly rectifying potassium channel Kir4.1, monocarboxylate transporters MCT1 and MCT2, excitatory amino acid transporters EAAT1 and EAAT2, and glutamine synthetase.",252
8144,glutamine,"Here we review the role of astrocytes in epilepsy development (a.k.a. epileptogenesis), particularly astrocyte pathologies related to aquaporin 4, the inwardly rectifying potassium channel Kir4.1, monocarboxylate transporters MCT1 and MCT2, excitatory amino acid transporters EAAT1 and EAAT2, and glutamine synthetase.",297
8144,glutamine,"We propose that inhibition, dysfunction or loss of astrocytic glutamine synthetase is an important causative factor for some epilepsies, particularly mesial temporal lobe epilepsy and glioblastoma-associated epilepsy.",62
8144,glutamine,"We postulate that the regulatory mechanisms of glutamine synthetase as well as the downstream effects of glutamine synthetase dysfunction, represent attractive, new targets for antiepileptogenic interventions.",47
8144,glutamine,"We postulate that the regulatory mechanisms of glutamine synthetase as well as the downstream effects of glutamine synthetase dysfunction, represent attractive, new targets for antiepileptogenic interventions.",105
8186,ro4929097,Notch inhibition via the gamma-secretase inhibitor RO4929097 has emerged as a potential therapeutic option based on modulation of the cancer-initiating cell (CIS) population and a presumed antiangiogenic role.,51
8186,ro4929097,"In this phase O/I trial, 21 patients with newly diagnosed glioblastoma or anaplastic as trocytoma received RO4929097 combined with temozolomide and radiotherapy.",107
8186,temozolomide,"In this phase O/I trial, 21 patients with newly diagnosed glioblastoma or anaplastic as trocytoma received RO4929097 combined with temozolomide and radiotherapy.",131
8186,ro4929097,The addition of RO4929097 to temozolomide and radiotherapy was well tolerated; the drug has a variable blood-brain barrier penetration.,16
8186,temozolomide,The addition of RO4929097 to temozolomide and radiotherapy was well tolerated; the drug has a variable blood-brain barrier penetration.,29
8228,nimot,"We review the humanized epidermal growth factor receptor (EGFR) and the major EGFR target drugs in HGG treatments, focusing on the EGFR antibody nimotuzumab as a new therapeutic strategy in HGG.",145
8228,nimot,"We found that nimotuzumab with or without radiotherapy, chemotherapy in newly diagnosed or recurrent HGG, such as glioblastoma multiforme (GBM), anaplastic astrocytomas (AA), and diffuse intrinsic pontine glioma (DIPG), might improve the response rate or the survival time.",14
8228,nimot,"In conclusion, nimotuzumab is a very well-tolerated drug with acceptable toxicity, and it may have promising value in the combination treatment.",15
8228,nimot,"As a result, multiple center randomized controlled Phase III clinical trials need to be conducted to confirm the efficacy and toxicity for nimotuzumab in HGG.",139
8253,mts,Cell viability/growth was assessed by the MTS assay and trypan blue exclusion assay.,42
8253,trypanblue,Cell viability/growth was assessed by the MTS assay and trypan blue exclusion assay.,56
8280,optune,"Optune, which triggers antitumor activity by blocking the mitosis of glioma cells under the application of an alternating electric field, seems to be the only recently developed therapy with some efficacy reported on a large number of GBM patients.",0
8481,bis-chloroethylnitrosourea,"In this study, we concurrently loaded three chemotherapeutic agents [bis-chloroethylnitrosourea, irinotecan, and cisplatin; BIC] into 50 50 poly[(d,l)-lactide-co-glycolide] (PLGA) nanofibres and an antiangiogenic agent (combretastatin) into 75 25 PLGA nanofibres [BIC and combretastatin (BICC)/PLGA].",69
8481,irinotecan,"In this study, we concurrently loaded three chemotherapeutic agents [bis-chloroethylnitrosourea, irinotecan, and cisplatin; BIC] into 50 50 poly[(d,l)-lactide-co-glycolide] (PLGA) nanofibres and an antiangiogenic agent (combretastatin) into 75 25 PLGA nanofibres [BIC and combretastatin (BICC)/PLGA].",97
8481,cisplatin,"In this study, we concurrently loaded three chemotherapeutic agents [bis-chloroethylnitrosourea, irinotecan, and cisplatin; BIC] into 50 50 poly[(d,l)-lactide-co-glycolide] (PLGA) nanofibres and an antiangiogenic agent (combretastatin) into 75 25 PLGA nanofibres [BIC and combretastatin (BICC)/PLGA].",113
8481,bic,"In this study, we concurrently loaded three chemotherapeutic agents [bis-chloroethylnitrosourea, irinotecan, and cisplatin; BIC] into 50 50 poly[(d,l)-lactide-co-glycolide] (PLGA) nanofibres and an antiangiogenic agent (combretastatin) into 75 25 PLGA nanofibres [BIC and combretastatin (BICC)/PLGA].",124
8481,"poly[(d,l)-lactide-co-glycolide]","In this study, we concurrently loaded three chemotherapeutic agents [bis-chloroethylnitrosourea, irinotecan, and cisplatin; BIC] into 50 50 poly[(d,l)-lactide-co-glycolide] (PLGA) nanofibres and an antiangiogenic agent (combretastatin) into 75 25 PLGA nanofibres [BIC and combretastatin (BICC)/PLGA].",140
8481,plga,"In this study, we concurrently loaded three chemotherapeutic agents [bis-chloroethylnitrosourea, irinotecan, and cisplatin; BIC] into 50 50 poly[(d,l)-lactide-co-glycolide] (PLGA) nanofibres and an antiangiogenic agent (combretastatin) into 75 25 PLGA nanofibres [BIC and combretastatin (BICC)/PLGA].",174
8481,combretastatin,"In this study, we concurrently loaded three chemotherapeutic agents [bis-chloroethylnitrosourea, irinotecan, and cisplatin; BIC] into 50 50 poly[(d,l)-lactide-co-glycolide] (PLGA) nanofibres and an antiangiogenic agent (combretastatin) into 75 25 PLGA nanofibres [BIC and combretastatin (BICC)/PLGA].",220
8481,plga,"In this study, we concurrently loaded three chemotherapeutic agents [bis-chloroethylnitrosourea, irinotecan, and cisplatin; BIC] into 50 50 poly[(d,l)-lactide-co-glycolide] (PLGA) nanofibres and an antiangiogenic agent (combretastatin) into 75 25 PLGA nanofibres [BIC and combretastatin (BICC)/PLGA].",247
8481,bic,"In this study, we concurrently loaded three chemotherapeutic agents [bis-chloroethylnitrosourea, irinotecan, and cisplatin; BIC] into 50 50 poly[(d,l)-lactide-co-glycolide] (PLGA) nanofibres and an antiangiogenic agent (combretastatin) into 75 25 PLGA nanofibres [BIC and combretastatin (BICC)/PLGA].",264
8481,combretastatin,"In this study, we concurrently loaded three chemotherapeutic agents [bis-chloroethylnitrosourea, irinotecan, and cisplatin; BIC] into 50 50 poly[(d,l)-lactide-co-glycolide] (PLGA) nanofibres and an antiangiogenic agent (combretastatin) into 75 25 PLGA nanofibres [BIC and combretastatin (BICC)/PLGA].",272
8481,bicc,"In this study, we concurrently loaded three chemotherapeutic agents [bis-chloroethylnitrosourea, irinotecan, and cisplatin; BIC] into 50 50 poly[(d,l)-lactide-co-glycolide] (PLGA) nanofibres and an antiangiogenic agent (combretastatin) into 75 25 PLGA nanofibres [BIC and combretastatin (BICC)/PLGA].",288
8481,plga,"In this study, we concurrently loaded three chemotherapeutic agents [bis-chloroethylnitrosourea, irinotecan, and cisplatin; BIC] into 50 50 poly[(d,l)-lactide-co-glycolide] (PLGA) nanofibres and an antiangiogenic agent (combretastatin) into 75 25 PLGA nanofibres [BIC and combretastatin (BICC)/PLGA].",294
8481,bic,The BICC/PLGA nanofibrous membranes were surgically implanted onto the brain surfaces of healthy rats for conducting pharmacodynamic studies and onto C6 glioma-bearing rats for estimating the therapeutic efficacy.,4
8481,plga,The BICC/PLGA nanofibrous membranes were surgically implanted onto the brain surfaces of healthy rats for conducting pharmacodynamic studies and onto C6 glioma-bearing rats for estimating the therapeutic efficacy.,9
8481,plga,"The chemotherapeutic agents were rapidly released from the 50 50 PLGA nanofibres after implantation, followed by the release of combretastatin (approximately 2 weeks later) from the 75 25 PLGA nanofibres.",65
8481,combretastatin,"The chemotherapeutic agents were rapidly released from the 50 50 PLGA nanofibres after implantation, followed by the release of combretastatin (approximately 2 weeks later) from the 75 25 PLGA nanofibres.",128
8481,plga,"The chemotherapeutic agents were rapidly released from the 50 50 PLGA nanofibres after implantation, followed by the release of combretastatin (approximately 2 weeks later) from the 75 25 PLGA nanofibres.",188
8481,bicc,"The experimental results, including attenuated malignancy, retarded tumour growth, and prolonged survival in tumour-bearing rats, demonstrated the efficacy of the BICC/PLGA nanofibrous membranes.",163
8481,plga,"The experimental results, including attenuated malignancy, retarded tumour growth, and prolonged survival in tumour-bearing rats, demonstrated the efficacy of the BICC/PLGA nanofibrous membranes.",168
8481,bic,"Furthermore, the efficacy of BIC/PLGA and BICC/PLGA nanofibrous membranes was compared.",29
8481,plga,"Furthermore, the efficacy of BIC/PLGA and BICC/PLGA nanofibrous membranes was compared.",33
8481,bicc,"Furthermore, the efficacy of BIC/PLGA and BICC/PLGA nanofibrous membranes was compared.",42
8481,plga,"Furthermore, the efficacy of BIC/PLGA and BICC/PLGA nanofibrous membranes was compared.",47
8481,bicc,The BICC/PLGA nanofibrous membranes more efficiently retarded the tumour growth and attenuated the malignancy of C6 glioma-bearing rats.,4
8481,plga,The BICC/PLGA nanofibrous membranes more efficiently retarded the tumour growth and attenuated the malignancy of C6 glioma-bearing rats.,9
8481,combretastatin,"Moreover, the addition of combretastatin did not significantly change the drug release behaviour of the BIC/PLGA nanofibrous membranes.",26
8481,bic,"Moreover, the addition of combretastatin did not significantly change the drug release behaviour of the BIC/PLGA nanofibrous membranes.",104
8481,plga,"Moreover, the addition of combretastatin did not significantly change the drug release behaviour of the BIC/PLGA nanofibrous membranes.",108
8506,temozolomide,"In this study we show that small molecule inhibitors and gene silencing of MRP1 had a significant effect on GBM cell response to temozolomide (150 mu M), vincristine (100 nM), and etoposide (2 mu M).",129
8506,vincristine,"In this study we show that small molecule inhibitors and gene silencing of MRP1 had a significant effect on GBM cell response to temozolomide (150 mu M), vincristine (100 nM), and etoposide (2 mu M).",154
8506,etoposide,"In this study we show that small molecule inhibitors and gene silencing of MRP1 had a significant effect on GBM cell response to temozolomide (150 mu M), vincristine (100 nM), and etoposide (2 mu M).",180
8506,reversan,"Pre-treatment with Reversan (inhibitor of MRP1 and P-glycoprotein) led to a significantly improved response to cell death in the presence of all three chemotherapeutics, in both primary and recurrent GBM cells.",19
8506,mk571,The presence of MK571 (inhibitor of MRP1 and multidrug resistance protein 4 (MRP4) led to an enhanced effect of vincristine and etoposide in reducing cell viability over a 72 h period.,16
8506,vincristine,The presence of MK571 (inhibitor of MRP1 and multidrug resistance protein 4 (MRP4) led to an enhanced effect of vincristine and etoposide in reducing cell viability over a 72 h period.,112
8506,etoposide,The presence of MK571 (inhibitor of MRP1 and multidrug resistance protein 4 (MRP4) led to an enhanced effect of vincristine and etoposide in reducing cell viability over a 72 h period.,128
8506,vincristine,Specific MRP1 inhibition led to a significant increase in vincristine and etoposide-induced cell death in all three cell lines assessed.,58
8506,etoposide,Specific MRP1 inhibition led to a significant increase in vincristine and etoposide-induced cell death in all three cell lines assessed.,74
8506,mk571,"Treatment with MK571, or specific MRP1 knockdown, did not have any effect on temozolomide drug response in these cells.",15
8506,temozolomide,"Treatment with MK571, or specific MRP1 knockdown, did not have any effect on temozolomide drug response in these cells.",77
8618,oxygen,"The brain is highly accessible for nutrients and oxygen, however delivery of drugs to malignant brain tumors is a very challenging task.",49
8643,anlotinib,We describe a case of recurrent glioblastoma treated with anlotinib in this report.,58
8643,anlotinib,The patient was administered anlotinib,29
8643,temozolomide,"once every day (days 1-14, with a 21-day cycle) (anlotinib clinical study NCT04004975) and oral temozolomide chemotherapy 100 mg/m(2)(days 1-7, days 15-21, 28-day cycle; 12 cycles).",96
8643,anlotinib,"Anlotinib is a multitarget tyrosine kinase inhibitor that was originally designed to inhibit VEGFR2/3, FGFR1-4, PDGFR alpha/beta, and c-Kit.",0
8643,tyrosine,"Anlotinib is a multitarget tyrosine kinase inhibitor that was originally designed to inhibit VEGFR2/3, FGFR1-4, PDGFR alpha/beta, and c-Kit.",27
8643,anlotinib,"However, this patient had a favorable clinic outcome, andFGFR3-TACC3fusion may be a new marker for treatment of glioma with anlotinib.",124
8643,anlotinib,Key PointsThis case study is believed to be the first report thatFGFR3-TACC3fusion could be a novel indication to treat recurrent glioblastoma with the drug anlotinib.,157
8643,anlotinib,This case exhibited an exceptional response (maintained partial response >17 months) after 2-month combined therapy of anlotinib and oral temozolomide chemotherapy.,119
8643,temozolomide,This case exhibited an exceptional response (maintained partial response >17 months) after 2-month combined therapy of anlotinib and oral temozolomide chemotherapy.,138
8656,bevacizumab,"Bevacizumab ((BEV) has become a mainstay of treating recurrent glioblastoma, but eventual tumor resistance is expected.",0
8656,bev,"Bevacizumab ((BEV) has become a mainstay of treating recurrent glioblastoma, but eventual tumor resistance is expected.",14
8656,bev,Patients with recurrent glioblastoma were stratified by prior BEV exposure and treated with sunitinib 37.5 mg daily in this phase II study.,62
8656,sunitinib,Patients with recurrent glioblastoma were stratified by prior BEV exposure and treated with sunitinib 37.5 mg daily in this phase II study.,92
8656,fdg,Secondary endpoints included health related quality of life measures and FDG-PET correlatives with patient outcomes.,73
8656,bev,"Sixty-three patients were accrued to this study; thirty-two were BEV-na < ve, 31 were BEV-resistant.",65
8656,bev,"Sixty-three patients were accrued to this study; thirty-two were BEV-na < ve, 31 were BEV-resistant.",86
8656,bev,PFS6 was 10.4 % [95 % CI 3.2-33.8] in the BEV-na < ve cohort and 0 % in the BEV-resistant cohort.,42
8656,bev,PFS6 was 10.4 % [95 % CI 3.2-33.8] in the BEV-na < ve cohort and 0 % in the BEV-resistant cohort.,76
8656,bev,[95 % CI 3.02-6.21] in the BEV-resistant cohort.,27
8656,bev,"3/29 patients (10 %) of the BEV-na < ve, and 0/27 BEV-resistant patients achieved radiographic response.",28
8656,bev,"3/29 patients (10 %) of the BEV-na < ve, and 0/27 BEV-resistant patients achieved radiographic response.",50
8656,sunitinib,Sunitinib treatment in BEV-na < ve patients did not appear to affect outcomes with subsequent BEV therapy.,0
8656,bev,Sunitinib treatment in BEV-na < ve patients did not appear to affect outcomes with subsequent BEV therapy.,94
8656,sunitinib,Continuous daily sunitinib did not prolong progression-free survival in BEV-na < ve nor BEV-resistant patients with recurrent glioblastoma.,17
8656,bev,Continuous daily sunitinib did not prolong progression-free survival in BEV-na < ve nor BEV-resistant patients with recurrent glioblastoma.,72
8656,bev,Continuous daily sunitinib did not prolong progression-free survival in BEV-na < ve nor BEV-resistant patients with recurrent glioblastoma.,88
8678,bevacizumab,The aim of the present study was to evaluate the efficacy and safety of a targeted therapeutic approach in which administration of bevacizumab and erlotinib was tailored on the molecular profile of recurrent GBM.We prospectively enrolled ten adult patients suffering from recurrent GBM who had undergone surgical resection and standard chemo-radiotherapy.,131
8678,erlotinib,The aim of the present study was to evaluate the efficacy and safety of a targeted therapeutic approach in which administration of bevacizumab and erlotinib was tailored on the molecular profile of recurrent GBM.We prospectively enrolled ten adult patients suffering from recurrent GBM who had undergone surgical resection and standard chemo-radiotherapy.,147
8678,bevacizumab,Patients with VEGF overexpressing tumors (10/10) were treated with bevacizumab (10 mg/kg,67
8678,erlotinib,iv every 2 weeks in 6-week cycles); patients whose tumor expressed EGFRvIII (4/10) added erlotinib (150 mg/day orally; 300 mg/day if on enzyme-inducing antiepileptic drugs).,89
8678,bevacizumab,"The RR and PFS-6 were 100 % (4/4) and 50 % (3/6) in patients treated with bevacizumab+erlotinib (n = 4) and bevacizumab (n = 6), respectively.",74
8678,erlotinib,"The RR and PFS-6 were 100 % (4/4) and 50 % (3/6) in patients treated with bevacizumab+erlotinib (n = 4) and bevacizumab (n = 6), respectively.",86
8678,bevacizumab,"The RR and PFS-6 were 100 % (4/4) and 50 % (3/6) in patients treated with bevacizumab+erlotinib (n = 4) and bevacizumab (n = 6), respectively.",108
8678,bevacizumab,No grade 3/4 adverse events were observed; three patients treated with bevacizumab+erlotinib displayed grade 1/2 rash not requiring dose reduction; one patient treated with bevacizumab developed intratumoral hemorrhage requiring treatment discontinuation.,71
8678,erlotinib,No grade 3/4 adverse events were observed; three patients treated with bevacizumab+erlotinib displayed grade 1/2 rash not requiring dose reduction; one patient treated with bevacizumab developed intratumoral hemorrhage requiring treatment discontinuation.,83
8678,bevacizumab,No grade 3/4 adverse events were observed; three patients treated with bevacizumab+erlotinib displayed grade 1/2 rash not requiring dose reduction; one patient treated with bevacizumab developed intratumoral hemorrhage requiring treatment discontinuation.,173
8678,bevacizumab,"To our knowledge, this is the first study on recurrent GBM in which administration of bevacizumab and erlotinib was tailored on the molecular profile of the patient's tumor.",86
8678,erlotinib,"To our knowledge, this is the first study on recurrent GBM in which administration of bevacizumab and erlotinib was tailored on the molecular profile of the patient's tumor.",102
8696,ceramide,We further demonstrate that ASAH1 inhibition increases cellular ceramide level and induces apoptosis.,64
8696,temozolomide,"In comparison, the standard glioblastoma chemotherapy agent, temozolomide, had minimal GSC-targeted effects at comparable or even higher concentrations (IC50 > 750 mu M against GSCs).",61
8696,carmofur,"Carmofur is an ASAH1 inhibitor that crosses the blood-brain barrier, a major bottleneck in glioblastoma treatment.",0
8729,mln8237,"Our objective was to demonstrate the therapeutic efficacy of MLN8237 (alisertib), an orally available selective inhibitor of Aurora A kinase (AURKA), and to evaluate which in vitro model system (monolayer or neurosphere) can predict therapeutic efficacy in vivo.",61
